ID,gemma_pred,qwen_pred,xone_pred,kanana_pred,label
FOLD2_28890,0.29296875,0.36328125,0.359375,0.3046875,0
FOLD2_28891,0.3046875,0.265625,0.29492188,0.31054688,1
FOLD2_28892,0.46875,0.67578125,0.375,0.38085938,0
FOLD2_28893,0.984375,0.96875,0.9921875,0.984375,1
FOLD2_28894,0.28710938,0.14160156,0.3125,0.24804688,1
FOLD2_28895,1.0,1.0,1.0,1.0,1
FOLD2_28896,0.27734375,0.29101562,0.28710938,0.30664062,0
FOLD2_28897,0.33789062,0.20410156,0.19726562,0.12158203,0
FOLD2_28898,0.5,0.4921875,0.5390625,0.66015625,1
FOLD2_28899,1.0,1.0,1.0,1.0,1
FOLD2_28900,0.328125,0.34960938,0.38867188,0.26953125,0
FOLD2_28901,0.25976562,0.28320312,0.23730469,0.22167969,0
FOLD2_28902,0.53515625,0.48828125,0.37890625,0.546875,1
FOLD2_28903,0.890625,0.8671875,0.99609375,0.61328125,1
FOLD2_28904,0.27539062,0.25585938,0.29492188,0.29101562,0
FOLD2_28905,0.9140625,0.96484375,0.98046875,0.78515625,1
FOLD2_28906,0.19433594,0.265625,0.26171875,0.20214844,0
FOLD2_28907,0.28710938,0.296875,0.30859375,0.23828125,0
FOLD2_28908,0.21484375,0.28710938,0.29101562,0.3046875,1
FOLD2_28909,0.41796875,0.4140625,0.96875,0.8828125,1
FOLD2_28910,0.296875,0.23339844,0.29101562,0.32226562,0
FOLD2_28911,0.89453125,0.875,0.359375,0.94921875,1
FOLD2_28912,0.51953125,0.359375,0.17480469,0.30078125,1
FOLD2_28913,0.29101562,0.29101562,0.265625,0.27539062,1
FOLD2_28914,0.73828125,0.984375,0.99609375,0.98046875,1
FOLD2_28915,0.34960938,0.3359375,0.30078125,0.5234375,0
FOLD2_28916,0.44140625,0.40429688,0.62890625,0.34179688,1
FOLD2_28917,0.33789062,0.42578125,0.3515625,0.26757812,0
FOLD2_28918,0.2890625,0.328125,0.31054688,0.33789062,0
FOLD2_28919,1.0,1.0,1.0,1.0,1
FOLD2_28920,0.32421875,0.390625,0.33203125,0.33398438,0
FOLD2_28921,0.33203125,0.31835938,0.40039062,0.31445312,1
FOLD2_28922,0.37695312,0.375,0.2890625,0.26367188,0
FOLD2_28923,0.9921875,0.99609375,0.98828125,0.98828125,1
FOLD2_28924,0.26367188,0.29882812,0.27734375,0.25976562,0
FOLD2_28925,0.28515625,0.32421875,0.3203125,0.2421875,1
FOLD2_28926,0.4921875,0.62109375,0.61328125,0.46875,0
FOLD2_28927,0.33789062,0.34765625,0.3046875,0.29101562,0
FOLD2_28928,1.0,1.0,1.0,1.0,1
FOLD2_28929,0.34960938,0.37695312,0.3828125,0.33789062,1
FOLD2_28930,0.36328125,0.390625,0.33398438,0.37695312,0
FOLD2_28931,0.31445312,0.32226562,0.25976562,0.2421875,1
FOLD2_28932,0.26953125,0.3359375,0.30859375,0.3046875,0
FOLD2_28933,0.26953125,0.30859375,0.29101562,0.26953125,0
FOLD2_28934,0.29101562,0.26953125,0.3125,0.328125,0
FOLD2_28935,1.0,1.0,1.0,1.0,1
FOLD2_28936,0.25976562,0.25585938,0.29492188,0.28320312,0
FOLD2_28937,0.578125,0.36132812,0.4296875,0.4609375,0
FOLD2_28938,0.31054688,0.26367188,0.34375,0.28125,0
FOLD2_28939,0.24121094,0.2421875,0.24316406,0.24804688,0
FOLD2_28940,1.0,1.0,1.0,1.0,1
FOLD2_28941,1.0,1.0,1.0,1.0,1
FOLD2_28942,0.37109375,0.27148438,0.31054688,0.27734375,1
FOLD2_28943,0.296875,0.33007812,0.23535156,0.31445312,0
FOLD2_28944,0.30664062,0.37890625,0.34179688,0.30273438,0
FOLD2_28945,1.0,1.0,1.0,1.0,1
FOLD2_28946,0.27734375,0.28125,0.2890625,0.28515625,0
FOLD2_28947,0.96875,0.97265625,0.99609375,0.92578125,1
FOLD2_28948,1.0,1.0,1.0,1.0,1
FOLD2_28949,0.453125,0.43945312,0.32617188,0.38085938,0
FOLD2_28950,0.22851562,0.2109375,0.31835938,0.31835938,0
FOLD2_28951,0.31445312,0.27539062,0.32421875,0.30664062,0
FOLD2_28952,0.29492188,0.26171875,0.29492188,0.18847656,1
FOLD2_28953,0.27539062,0.28320312,0.28125,0.27734375,1
FOLD2_28954,0.984375,0.9609375,0.98828125,0.9921875,1
FOLD2_28955,1.0,1.0,1.0,1.0,1
FOLD2_28956,0.4296875,0.40820312,0.3671875,0.34570312,0
FOLD2_28957,0.28125,0.20898438,0.30273438,0.28125,0
FOLD2_28958,1.0,1.0,1.0,1.0,1
FOLD2_28959,0.29492188,0.29101562,0.328125,0.26953125,0
FOLD2_28960,0.3046875,0.2265625,0.25,0.2421875,0
FOLD2_28961,0.359375,0.25195312,0.35546875,0.33203125,1
FOLD2_28962,0.24609375,0.30664062,0.27734375,0.30273438,1
FOLD2_28963,0.33203125,0.32226562,0.29882812,0.296875,0
FOLD2_28964,0.265625,0.25976562,0.34960938,0.25,0
FOLD2_28965,0.31054688,0.30664062,0.28710938,0.25585938,0
FOLD2_28966,0.33398438,0.3359375,0.34960938,0.34570312,1
FOLD2_28967,0.296875,0.3125,0.29492188,0.37695312,0
FOLD2_28968,0.359375,0.33203125,0.32617188,0.33203125,0
FOLD2_28969,0.28515625,0.24511719,0.30664062,0.26953125,0
FOLD2_28970,0.31054688,0.29882812,0.34179688,0.3203125,1
FOLD2_28971,0.28125,0.3046875,0.3125,0.30078125,0
FOLD2_28972,0.26171875,0.26757812,0.24609375,0.27734375,0
FOLD2_28973,0.296875,0.30078125,0.3125,0.25585938,0
FOLD2_28974,1.0,1.0,1.0,1.0,1
FOLD2_28975,1.0,1.0,1.0,1.0,1
FOLD2_28976,0.26171875,0.33398438,0.26953125,0.1953125,0
FOLD2_28977,0.4140625,0.34765625,0.30664062,0.421875,0
FOLD2_28978,0.24511719,0.25,0.22363281,0.2421875,1
FOLD2_28979,0.9921875,0.98828125,0.98828125,0.98828125,1
FOLD2_28980,0.29492188,0.28710938,0.27929688,0.23632812,1
FOLD2_28981,0.37109375,0.3828125,0.34765625,0.34179688,1
FOLD2_28982,1.0,1.0,1.0,1.0,1
FOLD2_28983,1.0,1.0,1.0,1.0,1
FOLD2_28984,1.0,1.0,1.0,1.0,1
FOLD2_28985,0.37695312,0.48046875,0.68359375,0.33789062,1
FOLD2_28986,0.41796875,0.31054688,0.32617188,0.28515625,0
FOLD2_28987,0.13183594,0.24023438,0.43359375,0.15234375,0
FOLD2_28988,0.33789062,0.3359375,0.29101562,0.31054688,0
FOLD2_28989,0.26953125,0.28320312,0.30859375,0.26757812,0
FOLD2_28990,0.27148438,0.25,0.265625,0.25390625,1
FOLD2_28991,0.6484375,0.6953125,0.546875,0.875,0
FOLD2_28992,0.26757812,0.22851562,0.26171875,0.25,1
FOLD2_28993,1.0,1.0,1.0,1.0,1
FOLD2_28994,0.38085938,0.40039062,0.37109375,0.38476562,0
FOLD2_28995,0.296875,0.35742188,0.38085938,0.41796875,0
FOLD2_28996,0.27539062,0.30859375,0.27734375,0.28710938,0
FOLD2_28997,0.36328125,0.37304688,0.546875,0.37304688,0
FOLD2_28998,1.0,1.0,1.0,1.0,1
FOLD2_28999,0.328125,0.21289062,0.24414062,0.33203125,0
FOLD2_29000,1.0,1.0,1.0,1.0,1
FOLD2_29001,0.3046875,0.26953125,0.20605469,0.34179688,0
FOLD2_29002,0.30078125,0.6796875,0.38085938,0.84375,1
FOLD2_29003,0.33789062,0.33398438,0.33398438,0.31445312,0
FOLD2_29004,0.33203125,0.23730469,0.28710938,0.23242188,0
FOLD2_29005,0.28125,0.26367188,0.28515625,0.31835938,0
FOLD2_29006,0.37695312,0.29492188,0.375,0.328125,0
FOLD2_29007,0.27734375,0.40234375,0.33007812,0.3203125,0
FOLD2_29008,1.0,1.0,1.0,1.0,1
FOLD2_29009,0.35546875,0.33007812,0.34375,0.34960938,0
FOLD2_29010,1.0,1.0,1.0,1.0,1
FOLD2_29011,0.34179688,0.25195312,0.31640625,0.31445312,0
FOLD2_29012,0.26953125,0.37109375,0.28515625,0.4296875,1
FOLD2_29013,1.0,1.0,1.0,1.0,1
FOLD2_29014,0.38085938,0.46289062,0.4140625,0.34179688,1
FOLD2_29015,0.35546875,0.28710938,0.27148438,0.28515625,0
FOLD2_29016,0.98828125,0.99609375,0.515625,0.984375,1
FOLD2_29017,0.36328125,0.34960938,0.40820312,0.32421875,1
FOLD2_29018,0.98046875,0.98046875,0.98828125,0.96875,1
FOLD2_29019,0.265625,0.21484375,0.24804688,0.23925781,0
FOLD2_29020,0.28710938,0.32421875,0.29492188,0.3046875,0
FOLD2_29021,0.5234375,0.81640625,0.7578125,0.7734375,1
FOLD2_29022,1.0,1.0,1.0,1.0,1
FOLD2_29023,1.0,1.0,1.0,1.0,1
FOLD2_29024,0.359375,0.33984375,0.35546875,0.30664062,1
FOLD2_29025,1.0,0.99609375,1.0,1.0,1
FOLD2_29026,0.32421875,0.30078125,0.2734375,0.27734375,1
FOLD2_29027,1.0,1.0,1.0,1.0,1
FOLD2_29028,0.91796875,0.91796875,0.93359375,0.94921875,1
FOLD2_29029,0.25585938,0.25976562,0.30078125,0.22363281,0
FOLD2_29030,0.23535156,0.19140625,0.22558594,0.26953125,1
FOLD2_29031,0.3203125,0.32617188,0.2578125,0.26953125,0
FOLD2_29032,0.26171875,0.29882812,0.29492188,0.28320312,1
FOLD2_29033,0.28125,0.32617188,0.31835938,0.38085938,0
FOLD2_29034,0.37304688,0.40039062,0.375,0.69921875,1
FOLD2_29035,0.31835938,0.21777344,0.34960938,0.33203125,0
FOLD2_29036,0.328125,0.32421875,0.36523438,0.35546875,0
FOLD2_29037,0.28320312,0.37304688,0.31054688,0.33203125,0
FOLD2_29038,1.0,1.0,1.0,1.0,1
FOLD2_29039,0.37109375,0.31054688,0.38476562,0.3671875,1
FOLD2_29040,0.25976562,0.32226562,0.28710938,0.26953125,0
FOLD2_29041,1.0,1.0,1.0,1.0,1
FOLD2_29042,0.41015625,0.34960938,0.36523438,0.30078125,0
FOLD2_29043,0.38867188,0.42773438,0.3125,0.33398438,0
FOLD2_29044,0.3203125,0.27734375,0.328125,0.3046875,0
FOLD2_29045,0.5859375,0.44726562,0.66796875,0.3671875,0
FOLD2_29046,0.36328125,0.37695312,0.34570312,0.30859375,1
FOLD2_29047,1.0,1.0,1.0,1.0,1
FOLD2_29048,0.31835938,0.37109375,0.37304688,0.35546875,0
FOLD2_29049,0.3203125,0.32226562,0.3359375,0.25976562,0
FOLD2_29050,0.2421875,0.203125,0.25195312,0.23632812,1
FOLD2_29051,0.27148438,0.328125,0.26953125,0.16992188,0
FOLD2_29052,0.27734375,0.29882812,0.32617188,0.359375,0
FOLD2_29053,0.33203125,0.27929688,0.32617188,0.30078125,1
FOLD2_29054,0.28515625,0.4140625,0.24902344,0.29296875,0
FOLD2_29055,0.91015625,0.96875,0.9765625,0.9765625,1
FOLD2_29056,0.4140625,0.4609375,0.8125,0.7109375,0
FOLD2_29057,1.0,1.0,1.0,1.0,1
FOLD2_29058,0.26757812,0.27734375,0.30664062,0.31445312,1
FOLD2_29059,0.37304688,0.36132812,0.31835938,0.29492188,1
FOLD2_29060,0.3671875,0.3359375,0.31054688,0.35546875,1
FOLD2_29061,0.265625,0.24511719,0.30664062,0.27539062,0
FOLD2_29062,0.33398438,0.375,0.32421875,0.31054688,0
FOLD2_29063,0.25195312,0.24609375,0.27734375,0.15625,0
FOLD2_29064,0.4609375,0.39648438,0.359375,0.4140625,0
FOLD2_29065,0.32421875,0.30664062,0.3125,0.27539062,1
FOLD2_29066,0.28320312,0.28515625,0.29492188,0.24902344,0
FOLD2_29067,0.41796875,0.39648438,0.46679688,0.28125,1
FOLD2_29068,0.34960938,0.41210938,0.98046875,0.52734375,0
FOLD2_29069,0.3203125,0.26367188,0.3046875,0.27734375,0
FOLD2_29070,0.29101562,0.2109375,0.35351562,0.27539062,0
FOLD2_29071,1.0,1.0,1.0,1.0,1
FOLD2_29072,0.3203125,0.37695312,0.34960938,0.33398438,1
FOLD2_29073,0.28710938,0.30078125,0.32226562,0.3046875,1
FOLD2_29074,0.32421875,0.28515625,0.32226562,0.31445312,1
FOLD2_29075,0.29101562,0.28125,0.33984375,0.27734375,0
FOLD2_29076,0.2734375,0.2421875,0.30859375,0.30664062,1
FOLD2_29077,1.0,1.0,0.984375,1.0,1
FOLD2_29078,0.28710938,0.30664062,0.296875,0.28515625,0
FOLD2_29079,1.0,1.0,1.0,1.0,1
FOLD2_29080,0.29101562,0.29492188,0.29296875,0.25585938,0
FOLD2_29081,0.359375,0.28515625,0.3515625,0.3359375,1
FOLD2_29082,0.25585938,0.25585938,0.28710938,0.26757812,0
FOLD2_29083,0.31445312,0.2734375,0.36328125,0.25390625,0
FOLD2_29084,0.35546875,0.35742188,0.33007812,0.34179688,0
FOLD2_29085,0.28125,0.31445312,0.26171875,0.28125,0
FOLD2_29086,0.3046875,0.43359375,0.42382812,0.29101562,0
FOLD2_29087,0.3203125,0.26757812,0.30859375,0.33789062,0
FOLD2_29088,1.0,1.0,1.0,1.0,1
FOLD2_29089,0.31835938,0.37109375,0.32421875,0.30664062,0
FOLD2_29090,0.37304688,0.47460938,0.34375,0.33203125,0
FOLD2_29091,0.17675781,0.27734375,0.28320312,0.20800781,0
FOLD2_29092,0.40820312,0.28710938,0.30078125,0.27539062,1
FOLD2_29093,0.34570312,0.3046875,0.30273438,0.3671875,1
FOLD2_29094,1.0,1.0,1.0,1.0,1
FOLD2_29095,0.265625,0.2578125,0.26953125,0.23632812,0
FOLD2_29096,0.25976562,0.25,0.27539062,0.18945312,0
FOLD2_29097,0.3515625,0.31835938,0.36328125,0.31835938,1
FOLD2_29098,0.30273438,0.29492188,0.29882812,0.23925781,0
FOLD2_29099,0.28710938,0.21386719,0.25195312,0.32421875,1
FOLD2_29100,0.91796875,0.89453125,0.55859375,0.9765625,0
FOLD2_29101,0.29492188,0.296875,0.29296875,0.23828125,0
FOLD2_29102,0.296875,0.328125,0.30078125,0.30273438,0
FOLD2_29103,0.2734375,0.265625,0.3125,0.27734375,1
FOLD2_29104,0.29492188,0.28515625,0.37695312,0.3515625,0
FOLD2_29105,0.29101562,0.49609375,0.36328125,0.38867188,0
FOLD2_29106,0.296875,0.36328125,0.3203125,0.27734375,0
FOLD2_29107,0.38085938,0.34765625,0.39648438,0.359375,1
FOLD2_29108,0.29492188,0.30078125,0.29296875,0.25,0
FOLD2_29109,0.99609375,1.0,1.0,1.0,1
FOLD2_29110,0.40820312,0.42773438,0.30664062,0.328125,0
FOLD2_29111,0.26953125,0.25390625,0.23632812,0.25,0
FOLD2_29112,0.9296875,0.55078125,0.99609375,0.890625,1
FOLD2_29113,0.55859375,0.890625,0.85546875,0.91796875,1
FOLD2_29114,0.39257812,0.70703125,0.91796875,0.5234375,1
FOLD2_29115,0.30078125,0.33789062,0.25390625,0.34570312,0
FOLD2_29116,0.33398438,0.24511719,0.359375,0.2578125,0
FOLD2_29117,0.26757812,0.515625,0.33007812,0.41796875,1
FOLD2_29118,0.29101562,0.30859375,0.33398438,0.29296875,1
FOLD2_29119,0.39648438,0.34960938,0.6875,0.35546875,0
FOLD2_29120,0.28710938,0.22851562,0.31835938,0.23632812,0
FOLD2_29121,0.23632812,0.33007812,0.31835938,0.23632812,0
FOLD2_29122,0.45703125,0.40039062,0.9609375,0.875,0
FOLD2_29123,0.91796875,0.76171875,0.92578125,0.92578125,1
FOLD2_29124,0.34570312,0.34765625,0.43945312,0.37695312,0
FOLD2_29125,0.33398438,0.3125,0.3359375,0.4765625,1
FOLD2_29126,0.35546875,0.30859375,0.359375,0.30664062,0
FOLD2_29127,0.33398438,0.35742188,0.33789062,0.30664062,1
FOLD2_29128,0.99609375,0.98828125,1.0,0.99609375,1
FOLD2_29129,0.38476562,0.42382812,0.3359375,0.35546875,1
FOLD2_29130,0.30078125,0.3125,0.28710938,0.29492188,0
FOLD2_29131,0.3515625,0.390625,0.41015625,0.546875,0
FOLD2_29132,0.296875,0.58203125,0.36328125,0.80078125,1
FOLD2_29133,0.296875,0.23144531,0.34960938,0.30664062,1
FOLD2_29134,0.328125,0.32421875,0.34375,0.3046875,0
FOLD2_29135,0.37109375,0.40039062,0.32226562,0.4296875,1
FOLD2_29136,0.28320312,0.25976562,0.25976562,0.29101562,0
FOLD2_29137,0.32421875,0.36132812,0.22851562,0.296875,0
FOLD2_29138,0.296875,0.34960938,0.31835938,0.265625,0
FOLD2_29139,0.9921875,0.96875,0.99609375,0.98828125,1
FOLD2_29140,0.9921875,1.0,1.0,0.99609375,1
FOLD2_29141,0.27734375,0.27929688,0.27148438,0.31445312,1
FOLD2_29142,1.0,1.0,1.0,1.0,1
FOLD2_29143,0.2578125,0.2734375,0.28710938,0.29101562,1
FOLD2_29144,0.33398438,0.28320312,0.3359375,0.30664062,1
FOLD2_29145,0.25976562,0.19824219,0.29296875,0.37304688,0
FOLD2_29146,0.23046875,0.22070312,0.22265625,0.26367188,0
FOLD2_29147,0.5234375,0.43945312,0.39453125,0.39257812,1
FOLD2_29148,0.27539062,0.27929688,0.27539062,0.625,0
FOLD2_29149,0.33203125,0.25195312,0.32617188,0.32421875,0
FOLD2_29150,1.0,1.0,1.0,1.0,1
FOLD2_29151,0.3046875,0.23339844,0.26953125,0.21484375,0
FOLD2_29152,0.99609375,0.99609375,0.98828125,0.984375,1
FOLD2_29153,1.0,1.0,1.0,1.0,1
FOLD2_29154,0.328125,0.33203125,0.32617188,0.30664062,1
FOLD2_29155,0.91015625,0.953125,0.61328125,0.703125,1
FOLD2_29156,0.4375,0.38476562,0.3984375,0.41015625,0
FOLD2_29157,0.3515625,0.37890625,0.29492188,0.33789062,1
FOLD2_29158,0.20703125,0.29101562,0.28710938,0.28125,0
FOLD2_29159,1.0,1.0,1.0,1.0,1
FOLD2_29160,1.0,1.0,1.0,1.0,1
FOLD2_29161,0.296875,0.24707031,0.33203125,0.28710938,0
FOLD2_29162,0.4765625,0.75,0.31835938,0.359375,0
FOLD2_29163,0.28515625,0.796875,0.3046875,0.359375,0
FOLD2_29164,0.34570312,0.328125,0.33007812,0.30664062,0
FOLD2_29165,0.27734375,0.25,0.25390625,0.28515625,1
FOLD2_29166,1.0,1.0,1.0,1.0,1
FOLD2_29167,0.765625,0.40039062,0.3515625,0.40039062,0
FOLD2_29168,1.0,1.0,1.0,1.0,1
FOLD2_29169,0.40039062,0.32421875,0.30664062,0.37304688,1
FOLD2_29170,0.33398438,0.2890625,0.36914062,0.30664062,1
FOLD2_29171,0.34179688,0.30859375,0.37109375,0.37304688,1
FOLD2_29172,0.36328125,0.38867188,0.33398438,0.33789062,0
FOLD2_29173,0.31445312,0.34179688,0.28710938,0.35546875,0
FOLD2_29174,0.28710938,0.25195312,0.33203125,0.27148438,0
FOLD2_29175,0.31054688,0.36523438,0.30273438,0.27734375,0
FOLD2_29176,0.3046875,0.33984375,0.31835938,0.33203125,0
FOLD2_29177,0.34960938,0.33203125,0.31054688,0.2890625,0
FOLD2_29178,0.28710938,0.31054688,0.21972656,0.20214844,0
FOLD2_29179,0.31445312,0.41992188,0.27148438,0.36328125,0
FOLD2_29180,0.27734375,0.375,0.33398438,0.26367188,0
FOLD2_29181,1.0,1.0,1.0,1.0,1
FOLD2_29182,0.31054688,0.42382812,0.29492188,0.33398438,1
FOLD2_29183,0.328125,0.359375,0.29882812,0.33984375,0
FOLD2_29184,0.34960938,0.3125,0.31054688,0.27539062,1
FOLD2_29185,0.39257812,0.31445312,0.37890625,0.30664062,1
FOLD2_29186,0.890625,0.78125,0.9375,0.96875,1
FOLD2_29187,1.0,0.99609375,1.0,1.0,1
FOLD2_29188,0.28710938,0.25976562,0.30859375,0.3046875,0
FOLD2_29189,0.84765625,0.61328125,0.44335938,0.546875,0
FOLD2_29190,0.22363281,0.26757812,0.23242188,0.27734375,0
FOLD2_29191,0.27148438,0.23339844,0.27734375,0.29101562,0
FOLD2_29192,0.3671875,0.375,0.33984375,0.328125,0
FOLD2_29193,0.27734375,0.26757812,0.27148438,0.28710938,0
FOLD2_29194,0.28710938,0.27539062,0.265625,0.23339844,0
FOLD2_29195,0.25,0.27148438,0.30273438,0.26367188,0
FOLD2_29196,1.0,1.0,1.0,1.0,1
FOLD2_29197,0.3046875,0.29882812,0.29492188,0.29492188,0
FOLD2_29198,1.0,1.0,1.0,1.0,1
FOLD2_29199,0.26953125,0.33007812,0.29492188,0.26367188,0
FOLD2_29200,0.77734375,0.8203125,0.6015625,0.87890625,1
FOLD2_29201,0.3203125,0.453125,0.4375,0.34960938,0
FOLD2_29202,1.0,1.0,1.0,1.0,1
FOLD2_29203,0.28515625,0.33398438,0.26757812,0.23925781,1
FOLD2_29204,0.30078125,0.34765625,0.29882812,0.37109375,1
FOLD2_29205,0.37109375,0.35742188,0.31835938,0.3203125,1
FOLD2_29206,0.546875,0.83203125,0.390625,0.9140625,0
FOLD2_29207,0.265625,0.4140625,0.3359375,0.515625,0
FOLD2_29208,0.43359375,0.38085938,0.46289062,0.5078125,0
FOLD2_29209,0.31835938,0.30273438,0.33398438,0.31835938,0
FOLD2_29210,0.359375,0.3515625,0.36132812,0.28710938,0
FOLD2_29211,0.21484375,0.34179688,0.2109375,0.20410156,0
FOLD2_29212,0.34570312,0.34375,0.28125,0.34960938,1
FOLD2_29213,1.0,1.0,1.0,1.0,1
FOLD2_29214,0.32421875,0.39648438,0.30664062,0.31835938,0
FOLD2_29215,0.3046875,0.29101562,0.328125,0.28125,0
FOLD2_29216,0.29492188,0.25195312,0.28125,0.27539062,0
FOLD2_29217,0.99609375,0.9921875,1.0,1.0,1
FOLD2_29218,0.34179688,0.33007812,0.3359375,0.34179688,1
FOLD2_29219,0.25390625,0.20605469,0.21386719,0.2421875,0
FOLD2_29220,0.35546875,0.32421875,0.37109375,0.3671875,0
FOLD2_29221,0.2578125,0.29882812,0.26757812,0.31445312,0
FOLD2_29222,0.99609375,0.99609375,1.0,1.0,1
FOLD2_29223,0.52734375,0.29882812,0.38476562,0.453125,0
FOLD2_29224,0.26171875,0.3671875,0.37695312,0.37109375,1
FOLD2_29225,0.31835938,0.27929688,0.3984375,0.31445312,1
FOLD2_29226,1.0,1.0,1.0,1.0,1
FOLD2_29227,0.38867188,0.30078125,0.47265625,0.44921875,0
FOLD2_29228,1.0,1.0,1.0,1.0,1
FOLD2_29229,0.27539062,0.28710938,0.30859375,0.27148438,0
FOLD2_29230,0.37109375,0.32226562,0.43945312,0.31054688,0
FOLD2_29231,0.3046875,0.26757812,0.29101562,0.3046875,1
FOLD2_29232,0.99609375,0.99609375,0.9921875,0.9921875,1
FOLD2_29233,0.38476562,0.375,0.37695312,0.27148438,1
FOLD2_29234,0.31054688,0.234375,0.296875,0.25976562,0
FOLD2_29235,0.28515625,0.28710938,0.32421875,0.25390625,1
FOLD2_29236,0.21484375,0.28515625,0.22558594,0.27539062,0
FOLD2_29237,0.17578125,0.22851562,0.31835938,0.21582031,0
FOLD2_29238,0.33398438,0.31445312,0.2734375,0.29101562,0
FOLD2_29239,0.5546875,0.5390625,0.6171875,0.81640625,1
FOLD2_29240,0.33203125,0.36523438,0.28125,0.37304688,0
FOLD2_29241,0.99609375,0.984375,0.92578125,0.9921875,1
FOLD2_29242,0.29492188,0.390625,0.36523438,0.26171875,1
FOLD2_29243,0.30078125,0.26757812,0.28125,0.31054688,1
FOLD2_29244,0.2578125,0.13867188,0.25195312,0.25390625,0
FOLD2_29245,0.24609375,0.296875,0.27929688,0.22949219,1
FOLD2_29246,0.40429688,0.29492188,0.33398438,0.3515625,0
FOLD2_29247,0.30664062,0.3125,0.35546875,0.31835938,1
FOLD2_29248,1.0,1.0,1.0,1.0,1
FOLD2_29249,0.33203125,0.37109375,0.32226562,0.33203125,1
FOLD2_29250,0.27734375,0.21582031,0.32226562,0.24804688,1
FOLD2_29251,0.32421875,0.27929688,0.29492188,0.30078125,0
FOLD2_29252,0.33789062,0.31640625,0.30273438,0.328125,0
FOLD2_29253,0.34570312,0.30273438,0.375,0.32421875,0
FOLD2_29254,1.0,1.0,1.0,1.0,1
FOLD2_29255,0.27929688,0.24121094,0.25390625,0.24804688,0
FOLD2_29256,0.33007812,0.33984375,0.31640625,0.265625,1
FOLD2_29257,0.2734375,0.296875,0.34960938,0.34179688,0
FOLD2_29258,1.0,1.0,1.0,1.0,1
FOLD2_29259,0.27734375,0.30273438,0.25585938,0.23925781,1
FOLD2_29260,1.0,1.0,1.0,1.0,1
FOLD2_29261,1.0,1.0,1.0,1.0,1
FOLD2_29262,0.26953125,0.34570312,0.26757812,0.3046875,0
FOLD2_29263,0.43359375,0.359375,0.30273438,0.38867188,1
FOLD2_29264,1.0,1.0,1.0,1.0,1
FOLD2_29265,0.31445312,0.37695312,0.33398438,0.2734375,0
FOLD2_29266,1.0,1.0,1.0,1.0,1
FOLD2_29267,0.30664062,0.328125,0.3125,0.28515625,0
FOLD2_29268,0.34570312,0.34960938,0.32617188,0.30859375,0
FOLD2_29269,0.19433594,0.30078125,0.31445312,0.30859375,0
FOLD2_29270,0.359375,0.30859375,0.29101562,0.34179688,1
FOLD2_29271,1.0,1.0,1.0,1.0,1
FOLD2_29272,0.29882812,0.30664062,0.30078125,0.31835938,0
FOLD2_29273,0.2421875,0.26171875,0.28320312,0.26953125,0
FOLD2_29274,0.98046875,0.9921875,0.97265625,0.98046875,1
FOLD2_29275,0.44140625,0.33984375,0.35546875,0.46875,0
FOLD2_29276,0.25585938,0.2734375,0.28320312,0.26953125,1
FOLD2_29277,1.0,1.0,1.0,1.0,1
FOLD2_29278,0.3203125,0.37109375,0.37109375,0.32421875,1
FOLD2_29279,0.27734375,0.20214844,0.36914062,0.31445312,0
FOLD2_29280,0.31835938,0.34960938,0.31445312,0.29492188,0
FOLD2_29281,0.42578125,0.7890625,0.49804688,0.6953125,0
FOLD2_29282,0.34960938,0.29882812,0.31835938,0.26757812,0
FOLD2_29283,0.28125,0.3125,0.29101562,0.31054688,0
FOLD2_29284,0.33398438,0.30078125,0.35351562,0.203125,1
FOLD2_29285,1.0,1.0,1.0,1.0,1
FOLD2_29286,0.33203125,0.359375,0.296875,0.24511719,0
FOLD2_29287,0.26367188,0.3125,0.28320312,0.3125,1
FOLD2_29288,0.28515625,0.27734375,0.30664062,0.29492188,0
FOLD2_29289,0.27734375,0.34570312,0.29492188,0.359375,0
FOLD2_29290,0.98046875,0.98828125,0.63671875,0.88671875,1
FOLD2_29291,0.32226562,0.29882812,0.32617188,0.31054688,0
FOLD2_29292,0.33203125,0.28515625,0.31054688,0.29296875,0
FOLD2_29293,0.33398438,0.30664062,0.359375,0.33789062,0
FOLD2_29294,0.29296875,0.29296875,0.33203125,0.28710938,0
FOLD2_29295,0.359375,0.34960938,0.3125,0.25976562,0
FOLD2_29296,0.40820312,0.36328125,0.59375,0.4453125,0
FOLD2_29297,0.9921875,0.9921875,0.99609375,0.984375,1
FOLD2_29298,0.37109375,0.33007812,0.33398438,0.34179688,0
FOLD2_29299,0.37304688,0.3984375,0.3125,0.33789062,1
FOLD2_29300,0.484375,0.890625,0.79296875,0.90625,1
FOLD2_29301,0.28710938,0.234375,0.25390625,0.30273438,1
FOLD2_29302,0.35546875,0.33007812,0.296875,0.36328125,1
FOLD2_29303,0.30664062,0.32421875,0.29101562,0.25,1
FOLD2_29304,0.99609375,0.99609375,1.0,0.99609375,1
FOLD2_29305,0.9140625,0.703125,0.93359375,0.9453125,1
FOLD2_29306,1.0,1.0,1.0,1.0,1
FOLD2_29307,0.4140625,0.4765625,0.359375,0.4609375,0
FOLD2_29308,0.32421875,0.35742188,0.3203125,0.296875,0
FOLD2_29309,0.30078125,0.3046875,0.32617188,0.22558594,1
